1	128	134
1	9	12
0	13	18
1	2	16
0	10	40
1	6	16
0	11	14
0	7	10
0	7	31
0	8	11
1	14	15
0	8	37
0	16	19
0	192	220
1	36	36
0	9	12
1	3	16
0	12	13
1	0	10
1	1	37
1	11	11
1	12	13
0	1	20
0	10	12
1	13	17
0	8	11
1	0	43
1	9	10
0	10	12
0	4	10
0	20	20
0	5	17
1	8	11
0	2	11
0	20	132
1	7	10
1	28	29
1	25	27
0	11	12
0	10	12
0	2	10
0	13	23
0	10	14
0	5	70
0	345	400
1	19	20
1	1	21
1	15	17
1	3	11
0	11	20
0	21	23
1	3	14
1	7	12
0	14	17
1	22	25
0	9	11
1	9	20
1	9	30
1	6	11
0	11	20
0	3	10
1	6	39
0	6	35
1	31	38
0	4	17
0	8	10
0	10	11
1	7	17
1	9	10
0	4	10
0	2	15
0	11	17
0	9	11
0	24	150
1	9	11
0	19	42
1	15	17
0	9	17
0	1	10
0	7	24
0	2	11
0	10	11
0	4	54
0	23	28
1	24	25
1	19	20
0	1	12
0	17	17
1	9	10
1	12	12
1	13	13
0	9	10
1	1	18
0	84	114
1	12	12
0	11	21
1	7	10
1	41	43
0	7	11
0	46	46
0	24	25
1	2	12
1	8	10
0	14	17
1	23	32
0	5	14
0	20	42
1	49	127
1	13	22
0	10	15
1	7	12
1	36	62
1	12	22
0	32	142
1	13	13
1	12	15
1	11	14
0	12	13
0	55	64
0	10	12
0	8	14
1	11	21
0	7	10
0	5	10
1	1	19
0	8	10
1	1	30
1	3	19
0	18	36
0	16	16
0	219	221
1	44	80
0	5	10
0	10	19
0	17	30
0	6	11
1	1	16
1	152	153
0	21	28
0	5	22
0	0	10
1	9	11
0	8	31
0	32	36
1	21	26
0	497	573
0	8	17
0	9	11
1	67	68
1	2	10
1	7	21
1	0	19
1	43	46
0	4	14
1	49	49
0	3	20
0	57	57
0	7	10
0	9	12
0	76	126
0	13	24
0	14	21
0	42	48
0	7	11
0	13	21
1	1	23
0	10	13
1	89	119
0	24	27
0	10	17
0	9	16
0	15	19
1	13	20
0	41	147
0	4	12
0	14	20
1	16	19
0	0	18
0	2	22
0	7	10
1	14	19
0	8	10
0	3	13
0	13	14
1	15	109
1	14	15
1	11	17
1	2	10
0	42	48
0	22	29
0	7	28
0	2	11
0	6	10
0	2	13
0	6	10
1	22	23
1	2	15
0	8	10
1	5	12
0	42	46
0	5	13
0	13	22
0	2	10
0	9	10
0	1	23
0	33	37
0	9	16
1	21	108
1	6	18
1	15	15
1	4	20
1	7	11
1	7	73
1	0	11
0	5	11
0	9	13
1	88	90
0	0	12
0	7	30
1	7	10
0	7	10
1	11	13
0	4	33
0	3	27
0	21	22
0	22	26
0	32	35
1	89	96
1	0	17
0	10	10
1	69	73
1	78	79
0	2	13
1	10	13
1	45	49
1	8	19
0	13	18
0	14	31
0	7	11
1	5	15
0	15	15
1	34	36
1	3	73
1	11	12
1	11	11
1	15	22
0	81	84
0	95	104
1	8	11
0	390	426
0	9	17
0	8	11
1	2	16
1	3	10
0	29	32
0	9	14
1	34	35
0	46	51
1	24	24
1	48	49
0	18	19
1	69	85
1	13	13
1	7	13
0	10	13
1	1	23
1	149	159
1	5	27
0	7	10
0	4	11
1	5	17
1	10	11
0	9	12
0	12	24
0	13	16
0	12	13
1	42	83
1	1	12
1	55	55
1	28	31
0	23	45
1	10	25
0	48	89
0	7	38
0	8	14
0	11	36
0	1	10
0	6	11
0	5	26
0	25	42
0	9	11
1	1	10
1	19	30
0	32	37
0	11	17
0	9	12
1	10	12
1	10	11
0	3	14
0	2	10
0	8	23
0	70	124
0	10	12
0	35	44
1	12	17
1	643	690
0	9	13
0	7	10
0	4	13
0	13	24
0	0	19
0	12	12
1	2	10
1	16	25
0	52	109
0	2	18
0	15	22
1	11	21
0	1	21
0	7	10
1	6	11
0	7	15
1	15	21
0	6	22
0	5	24
1	3	13
1	190	190
1	12	24
0	4	10
0	1	30
0	11	13
1	38	47
0	105	128
0	20	50
1	596	610
0	19	29
0	11	14
0	7	30
1	8	16
0	3	11
1	11	12
1	9	10
1	2	15
1	29	35
0	118	129
0	11	12
0	10	13
1	8	12
0	13	22
0	2	12
0	9	12
0	4	20
0	2	16
0	10	14
1	7	10
1	13	18
1	93	93
0	19	22
0	7	11
0	9	11
1	413	464
0	12	23
1	23	37
1	136	142
1	2	28
0	91	112
1	15	15
0	10	15
1	8	37
1	14	26
1	0	12
0	9	10
1	10	11
0	38	41
0	8	10
0	7	10
1	4	13
1	12	14
0	16	16
1	1	38
1	1	13
0	8	10
0	9	18
1	3	13
0	1	25
1	3	11
1	208	243
0	16	19
0	2	15
1	12	12
1	5	11
0	10	11
1	12	12
0	9	30
1	241	244
0	9	12
0	3	118
0	12	15
1	8	16
1	19	19
1	63	82
0	7	11
0	10	11
0	12	26
1	12	12
1	23	32
1	20	40
0	4	12
1	29	32
0	9	10
0	4	10
1	86	91
0	26	233
0	13	19
1	5	13
1	7	10
1	21	21
1	8	18
1	6	11
0	138	147
1	116	129
1	8	14
1	5	10
0	22	31
0	1	17
0	21	33
1	9	12
1	4	17
0	5	16
0	25	26
0	195	248
1	18	18
0	7	10
1	0	63
1	5	108
1	36	38
1	31	33
0	37	41
0	9	12
0	8	10
0	7	27
1	0	16
1	10	10
0	11	19
0	7	14
1	58	73
1	2	14
1	2	11
1	9	10
0	11	14
1	23	23
0	9	17
1	8	15
1	9	13
0	19	24
0	4	10
0	37	63
0	8	18
0	1	14
0	7	13
0	8	34
1	25	25
0	2	11
0	15	33
1	2	16
1	33	61
1	6	32
0	16	44
1	67	73
0	5	12
0	14	16
1	11	11
0	9	11
0	8	13
0	26	37
1	3	22
0	7	13
1	48	68
0	70	73
0	5	11
1	1	27
0	12	22
1	1	47
0	6	10
0	11	11
1	2	12
1	11	11
1	6	13
0	9	32
1	2	21
0	7	11
1	4	11
0	6	11
0	10	11
0	14	17
1	16	16
0	7	11
1	11	11
1	8	10
1	10	10
1	19	299
0	2	12
0	11	19
0	5	10
1	92	114
0	20	29
1	19	19
1	13	14
0	20	46
0	12	15
1	7	58
0	12	16
0	8	18
1	13	13
0	33	154
0	24	39
1	10	13
1	11	14
0	8	15
1	3	10
1	0	12
1	7	10
1	29	32
1	17	30
1	40	50
0	9	12
0	16	16
1	2	19
0	8	10
1	15	17
1	4	17
1	12	18
0	16	16
0	5	26
1	15	17
0	43	55
1	16	16
1	11	11
1	9	10
1	11	32
1	11	16
0	10	27
1	6	10
0	2	15
0	8	11
1	50	51
1	18	19
0	12	22
0	21	26
0	8	10
0	0	14
0	23	28
0	23	23
0	17	19
0	8	10
0	8	19
0	2	15
1	14	16
1	6	11
0	1	12
1	10	18
1	35	42
1	28	35
0	19	36
0	5	10
0	11	23
1	0	14
1	22	22
1	3	10
1	1	24
0	36	48
0	7	11
1	0	13
0	13	43
1	33	35
0	19	21
0	21	32
0	11	13
0	13	17
1	7	10
0	194	210
0	63	66
1	42	44
1	19	29
0	4	11
0	5	14
0	5	14
1	10	14
0	34	60
0	13	13
0	6	14
0	5	16
1	8	10
0	12	13
1	6	12
0	19	21
0	0	11
1	805	818
1	16	25
0	5	33
0	6	37
1	7	19
0	36	57
0	7	12
0	53	58
1	35	81
1	17	23
0	9	10
1	17	88
1	240	345
0	7	13
0	4	25
1	1	16
0	8	13
1	153	161
1	15	15
0	4	10
0	14	16
0	8	12
0	2	10
1	14	34
0	12	18
0	15	17
1	41	46
0	10	11
0	10	11
0	0	10
0	10	36
0	38	232
0	39	55
1	55	59
1	11	11
1	13	16
1	15	28
1	12	14
0	7	37
1	1	14
0	12	29
1	10	13
1	10	10
0	6	35
0	1	10
1	12	16
0	16	23
1	7	10
1	19	35
0	13	15
0	3	12
0	7	37
0	47	60
0	5	30
0	10	14
0	6	12
0	5	14
0	13	25
0	10	11
1	126	147
0	2	37
1	8	12
0	9	11
1	29	29
0	4	13
0	22	27
1	6	11
0	9	12
0	7	10
1	0	12
1	17	17
1	13	16
0	5	11
0	102	108
1	143	149
1	13	19
0	1	20
0	9	22
0	0	13
0	11	20
1	9	10
0	7	12
1	23	24
0	8	11
0	188	218
1	339	453
0	17	842
1	7	11
1	9	11
0	12	14
0	23	28
1	31	34
1	25	27
0	214	248
1	1	17
0	7	19
0	6	10
1	12	20
0	1	14
1	9	22
1	9	15
1	11	23
0	12	15
0	12	12
1	14	19
1	4	14
1	17	19
0	13	67
0	8	17
0	13	28
0	17	19
0	5	10
0	4	14
0	2	19
0	11	11
0	8	11
0	19	21
0	7	11
0	4	38
1	10	17
1	18	36
1	11	27
1	13	16
1	1	11
0	105	141
1	22	23
0	4	11
0	22	29
0	12	12
1	90	94
1	12	19
1	6	15
0	32	68
0	10	13
0	9	13
1	4	29
1	50	52
1	25	26
1	12	13
0	14	26
1	6	15
1	39	49
0	6	20
0	28	32
1	100	100
0	2	29
0	4	25
0	5	10
0	7	10
0	14	14
0	13	16
0	10	10
0	24	32
0	4	10
0	13	23
0	8	10
0	20	27
0	23	33
1	48	52
1	26	26
1	3	16
0	44	71
1	11	18
1	28	29
1	5	15
0	3	10
1	18	27
1	58	86
0	8	18
1	16	23
1	5	159
0	5	34
1	13	14
0	4	11
1	10	12
0	7	10
0	14	24
1	29	41
0	8	10
1	7	46
1	7	11
1	23	31
1	8	22
0	5	31
1	10	14
1	13	13
0	11	16
1	283	288
0	9	11
1	7	12
1	5	16
1	7	26
0	23	41
1	8	14
0	11	24
1	0	10
1	15	38
0	9	11
0	9	26
0	10	10
0	23	25
0	0	10
0	108	121
0	9	12
0	8	15
1	13	14
0	6	10
0	0	25
0	31	36
0	12	15
1	7	12
0	7	36
1	53	56
1	5	10
1	3	13
1	3	17
1	15	18
0	29	29
1	53	138
1	8	30
1	33	37
0	6	47
1	9	15
0	10	11
0	7	10
0	2	33
1	12	14
0	10	14
0	31	38
1	1	12
1	6	14
1	26	26
0	106	120
0	13	15
1	8	12
0	5	10
0	4	11
1	10	15
1	369	383
0	10	16
1	10	12
1	13	13
0	19	31
1	36	36
1	0	10
0	10	11
0	15	16
1	9	14
0	1	12
0	2	146
1	11	12
1	21	25
1	10	11
0	15	15
1	11	13
0	2	10
1	11	20
1	2	15
1	161	167
0	5	14
0	8	19
0	11	26
0	7	12
0	60	77
1	2	22
0	9	15
1	17	22
0	9	12
1	8	11
0	9	12
1	30	33
1	16	21
1	7	10
0	9	13
1	7	13
0	7	14
0	6	11
0	2	15
0	4	15
0	9	12
0	2	12
1	13	13
1	25	27
0	4	11
0	5	10
1	8	12
0	4	39
1	14	14
0	11	11
0	17	27
1	3	10
1	4	15
0	19	20
1	20	20
0	28	32
0	23	25
1	8	14
1	10	15
0	4	35
0	39	51
1	15	21
1	12	17
1	3	12
1	9	11
0	41	51
0	21	38
0	11	15
0	7	29
0	19	22
0	53	114
1	4	11
0	3	10
1	9	12
0	66	105
0	7	11
1	8	10
1	4	12
0	5	23
0	12	18
1	11	11
1	26	27
1	71	81
1	10	12
0	9	10
0	10	42
0	95	126
0	20	24
0	12	26
0	10	26
1	10	11
1	11	13
1	0	16
1	9	17
0	9	10
0	5	11
1	35	45
0	10	28
1	335	360
1	2	11
0	10	19
1	24	35
0	5	11
1	5	23
1	20	23
1	22	524
1	30	69
0	28	36
0	6	11
1	76	82
1	8	11
0	18	25
0	28	93
0	25	29
1	22	26
0	21	35
0	6	10
0	34	36
0	7	13
1	4	13
0	8	12
0	2	14
1	2	16
1	83	87
0	3	22
1	172	189
0	9	21
1	8	13
1	5	37
0	7	12
0	11	12
1	5	10
1	73	86
1	24	27
1	10	10
1	2	12
1	12	12
0	37	39
1	40	52
1	7	12
1	8	17
0	5	19
0	14	16
0	50	54
0	206	207
0	6	25
0	22	38
0	9	13
0	0	13
0	6	13
0	11	36
1	13	13
0	9	68
1	15	28
0	8	34
1	12	13
0	19	26
1	190	191
1	23	23
1	8	24
0	6	12
1	17	110
1	4	14
0	16	18
1	2	15
0	8	10
1	1	10
1	12	12
1	194	195
1	4	19
1	15	15
1	14	14
1	0	19
0	6	21
1	4	12
1	15	16
0	38	39
1	1	40
0	9	10
1	36	44
0	4	43
1	6	136
0	2	14
1	17	32
0	10	16
1	9	15
1	13	14
0	2	20
0	13	34
0	11	19
0	22	42
0	12	13
1	20	22
1	15	18
1	5	26
0	2	19
1	8	12
1	15	19
0	20	29
0	2	18
0	16	19
1	5	25
0	9	10
0	1	21
0	50	68
0	11	18
1	11	12
1	5	11
0	9	11
1	83	84
1	293	294
0	5	10
1	17	17
1	3	13
1	21	26
0	21	49
0	23	23
1	12	23
1	5	15
0	13	23
0	4	21
0	4	21
0	10	11
0	3	17
0	5	20
0	3	22
0	5	13
0	10	12
0	10	13
0	13	16
1	1	91
0	16	29
1	63	71
1	2	10
0	2	15
0	21	23
0	14	21
0	18	36
0	8	74
1	11	17
1	9	22
1	4	16
1	14	18
1	6	11
1	11	12
1	24	35
1	0	14
0	11	24
1	0	10
1	2	10
1	16	30
1	6	19
1	9	13
1	6	19
1	3	21
0	6	22
0	2	13
0	13	16
0	23	138
1	13	16
1	12	14
1	9	10
0	7	10
1	12	22
1	45	53
0	10	13
0	8	13
0	5	14
0	9	10
1	63	73
1	15	22
0	2	22
0	4	28
0	16	39
1	29	43
0	3	11
1	25	26
0	14	26
1	17	18
1	31	34
0	5	10
0	10	12
0	10	15
0	6	11
0	5	11
0	3	15
0	4	11
1	16	18
0	8	68
1	8	15
0	8	17
0	4	20
0	25	28
0	17	28
1	5	33
1	10	56
0	372	379
0	82	101
0	8	35
1	12	12
0	12	15
1	62	67
0	5	18
1	116	129
1	6	11
1	5	12
0	4	10
1	19	21
0	13	13
1	21	22
0	8	15
0	11	11
1	4	12
1	16	50
1	1	10
0	12	14
1	16	18
1	11	17
1	3	10
1	11	12
0	7	10
0	9	17
0	9	16
0	9	16
0	289	334
1	5	10
0	9	13
0	9	16
0	11	63
1	6	10
0	6	23
1	82	90
1	1	11
0	23	25
1	68	78
1	9	14
0	8	10
1	6	18
1	59	70
0	18	18
1	25	25
0	11	12
1	43	47
1	96	149
1	16	16
0	41	55
1	10	12
0	104	115
1	4	12
1	9	13
0	10	17
0	34	35
0	9	10
1	7	10
0	1	52
0	2	18
1	12	12
0	15	15
1	9	15
0	8	10
1	11	11
0	3	15
1	10	12
1	58	71
1	6	24
1	6	24
1	46	60
1	22	33
1	6	13
1	1	11
1	18	21
1	10	13
1	16	21
1	16	29
1	18	45
1	2	20
1	12	15
1	0	11
1	10	13
1	461	468
0	7	10
1	8	14
0	7	62
0	1	45
1	475	479
1	0	20
1	14	14
1	12	12
1	12	12
0	7	12
1	16	19
1	10	23
1	58	66
0	9	12
0	14	16
0	1	28
1	4	15
1	26	27
1	5	10
0	12	12
1	26	30
0	6	10
0	7	31
1	1	10
0	8	10
0	8	10
0	9	38
1	47	50
0	5	12
0	15	19
0	5	13
1	2	10
0	6	16
0	10	12
0	11	11
1	4	27
1	10	10
0	8	10
1	0	11
0	10	12
0	16	32
0	7	10
0	9	23
1	77	83
1	1	11
0	6	10
0	14	18
1	16	22
0	6	34
0	5	37
0	7	10
1	10	97
0	62	88
0	72	84
1	9	13
1	7	14
1	9	10
0	65	81
0	41	48
0	6	14
1	10	16
1	3	21
0	9	21
1	48	58
1	12	21
0	5	83
1	17	49
1	11	15
0	9	19
1	10	17
1	2	13
1	15	23
1	12	19
1	18	23
1	15	23
1	1	14
0	12	16
0	49	72
0	0	12
0	33	293
1	34	38
0	0	56
1	4	14
1	45	58
1	1	11
0	9	10
1	21	31
0	5	11
0	8	12
0	423	460
0	10	13
1	20	41
0	4	10
1	7	10
1	28	28
1	6	12
0	14	16
1	54	87
0	19	26
1	99	153
0	1	10
0	9	11
0	8	11
0	2	26
0	50	79
1	29	34
1	2	86
0	48	53
0	12	14
0	23	26
0	25	28
1	10	10
1	5	26
0	6	17
1	11	12
1	6	15
0	11	16
0	14	44
0	44	49
0	11	15
1	44	47
0	12	33
1	10	73
1	12	12
1	7	12
1	17	32
1	19	22
1	9	15
1	15	27
1	15	24
0	0	22
0	10	12
1	17	27
1	10	12
0	37	50
0	6	24
0	58	81
0	102	102
0	19	22
0	3	27
0	12	22
0	24	25
1	1	10
1	2	11
0	10	14
0	13	13
0	9	10
0	7	13
1	11	11
0	11	15
0	10	13
0	5	10
0	4	10
1	26	28
0	21	25
1	19	23
1	9	15
0	51	56
1	4	11
0	7	16
0	1	11
0	5	13
0	41	70
0	8	12
0	13	18
0	2	17
1	19	21
1	15	25
1	42	48
1	4	16
0	5	36
0	3	52
0	13	26
0	31	45
0	18	19
0	13	21
1	4	13
0	9	19
1	5	15
0	11	14
0	10	12
0	8	13
0	8	33
0	3	11
1	28	28
0	8	10
1	4	10
0	12	13
1	4	12
1	171	181
0	19	33
0	8	14
0	20	24
1	2	14
0	27	69
1	26	30
0	143	159
0	8	14
1	3	11
0	6	18
1	141	157
0	6	27
0	14	27
0	2	22
1	31	31
1	16	18
1	13	13
1	12	23
1	11	11
0	8	15
0	9	16
1	24	24
0	9	12
1	138	157
0	8	10
1	13	23
0	11	14
1	6	11
0	3	10
0	5	15
1	9	10
1	1	15
1	12	13
0	29	41
1	11	18
1	9	11
1	8	10
0	11	11
0	12	12
1	10	11
1	8	14
1	10	10
1	11	40
1	7	12
0	85	90
1	14	15
0	0	10
1	0	12
1	0	12
1	49	56
0	4	18
0	1	20
1	105	117
0	9	12
1	10	153
0	17	20
1	10	16
0	11	14
0	452	631
0	14	24
0	12	21
0	9	16
1	102	104
1	42	46
0	5	17
0	45	56
1	4	18
1	2	11
0	20	22
0	10	11
0	5	10
1	5	41
0	12	22
0	19	64
1	10	10
1	18	20
1	4	13
1	11	16
0	111	141
1	13	28
1	3	14
0	8	13
0	10	120
1	6	39
1	2	20
0	1	12
0	3	15
1	2	13
1	17	54
0	27	87
0	12	12
0	11	19
0	1	10
1	17	17
0	7	11
0	17	20
1	9	11
1	45	47
0	0	15
1	8	13
0	5	17
1	23	24
0	10	14
0	2	12
1	26	30
0	14	15
0	9	12
1	68	69
1	5	15
1	11	12
0	11	19
0	19	33
0	2	11
0	14	29
0	2	26
1	10	11
0	7	13
1	37	54
0	35	43
1	9	10
0	7	10
1	25	26
1	9	10
0	7	10
0	16	16
0	25	26
0	6	10
0	15	44
0	8	11
0	7	11
0	15	19
0	5	27
0	8	10
0	27	29
1	13	18
1	8	27
0	38	105
1	0	13
1	28	28
1	4	16
0	16	18
0	15	26
0	20	72
1	2	19
0	0	28
0	3	16
0	9	19
1	27	45
0	2	110
1	35	37
0	2	10
1	9	14
0	10	17
0	10	14
0	107	130
1	18	20
1	10	11
1	11	13
1	25	26
1	2	14
1	4	12
0	10	12
0	8	27
0	8	10
1	9	12
1	56	58
1	11	13
1	24	27
0	29	33
0	6	15
0	1	12
0	20	69
0	11	28
1	16	17
0	10	10
1	12	13
0	17	25
0	3	23
0	21	51
1	16	16
0	13	24
1	15	15
1	12	13
1	12	22
1	1	18
1	46	118
0	8	11
1	2	16
1	25	48
1	13	15
0	7	24
0	9	16
1	7	11
0	5	17
1	2	13
0	191	214
0	70	80
0	2	11
0	5	10
0	16	16
1	1	15
1	40	42
0	1	16
1	9	10
0	9	12
0	12	18
1	23	29
1	19	23
1	2	17
1	13	58
0	48	49
0	3	27
0	1	11
0	43	50
0	1	12
1	9	10
0	16	28
0	9	13
1	12	34
1	2	18
0	11	15
1	2	57
0	9	11
1	23	24
1	16	29
0	22	24
1	8	13
1	12	39
0	12	41
1	2	13
0	4	10
1	9	11
0	9	16
0	4	57
1	11	11
1	12	21
0	2502	2755
0	11	11
0	462	476
1	14	14
0	18	23
1	18	18
1	19	21
1	8	16
1	3	15
1	16	33
0	5	12
0	10	11
0	17	17
0	12	13
0	55	67
0	6	10
0	57	59
1	13	13
0	7	10
0	55	57
1	2	23
1	13	21
0	11	19
1	10	10
1	447	520
1	8	10
0	6	24
0	6	19
0	2	17
0	4	16
0	2	11
0	7	13
0	13	23
0	31	53
0	14	17
0	12	14
1	5	15
0	13	15
0	55	71
1	10	11
0	11	11
0	9	15
0	36	44
0	6	11
1	14	16
0	5	10
0	8	15
1	8	30
1	21	22
1	9	10
0	4	10
0	18	21
0	5	10
0	9	23
0	8	10
0	7	10
0	12	23
0	11	52
0	12	20
0	8	13
0	5	10
0	7	10
1	7	10
1	22	28
0	9	17
1	0	14
1	22	24
0	11	16
0	39	50
1	9	10
1	17	18
1	15	15
1	17	328
0	5	10
0	10	12
0	31	41
0	4	31
0	6	13
0	2	28
0	2	17
0	16	28
0	4	14
0	8	18
0	12	40
0	28	349
0	6	31
0	10	15
0	10	17
0	8	35
1	14	14
1	11	11
1	25	25
0	5	13
0	5	12
0	6	25
0	5	10
1	4	13
0	5	10
1	15	15
1	9	14
0	6	61
0	60	81
1	17	51
0	7	15
0	6	14
0	40	67
0	5	16
1	3	17
0	6	11
1	11	13
1	7	21
1	102	107
0	63	87
0	5	10
1	14	15
0	2	22
1	2	10
0	12	15
0	1	33
0	10	11
0	1	23
0	10858	11394
0	59	65
0	5	17
0	17	18
0	44	48
0	9	18
1	26	27
1	18	19
1	28	31
0	18	23
0	80	87
1	7	12
1	586	603
1	5	20
0	10	11
1	12	12
0	16	18
0	31	108
1	19	20
0	13	18
1	15	15
1	5	34
0	5	11
1	14	27
0	12	16
1	54	95
1	0	19
0	10	77
0	10	11
1	3	21
1	5	12
0	16	19
1	5	12
1	33	33
1	35	37
1	38	45
0	7	43
0	7	10
0	20	33
1	5	15
0	6	12
1	42	48
0	26	37
0	16	18
1	23	34
1	3	10
0	92	99
0	174	220
0	19	22
0	1	14
0	5	11
0	4	19
0	4	18
0	9	17
0	1	19
0	10	13
1	9	11
0	4	10
1	4	11
0	4	10
0	43	45
0	5	10
0	4	10
0	6	10
0	12	15
0	211	227
0	28	28
0	7	10
1	12	15
0	0	16
1	21	36
0	5	21
0	2	10
0	24	29
0	0	20
0	69	138
1	39	59
1	23	23
