3	12	12
3	5	11
0	10	11
3	12	12
0	9	30
3	241	244
0	9	12
2	3	118
0	12	15
3	8	16
3	19	19
1	63	82
0	7	11
0	10	11
0	12	26
3	12	12
1	23	32
3	20	40
0	4	12
3	29	32
0	9	10
0	4	10
3	86	91
2	26	233
0	13	19
1	5	13
1	7	10
3	21	21
3	8	18
3	6	11
2	138	147
3	116	129
1	8	14
1	5	10
2	22	31
0	1	17
0	21	33
3	9	12
3	4	17
2	5	16
0	25	26
0	195	248
1	18	18
2	7	10
1	0	63
3	5	108
1	36	38
3	31	33
2	37	41
0	9	12
2	8	10
2	7	27
1	0	16
1	10	10
0	11	19
0	7	14
3	58	73
1	2	14
3	2	11
3	9	10
0	11	14
3	23	23
0	9	17
1	8	15
1	9	13
0	19	24
2	4	10
0	37	63
0	8	18
2	1	14
0	7	13
2	8	34
1	25	25
0	2	11
0	15	33
3	2	16
1	33	61
1	6	32
2	16	44
1	67	73
0	5	12
0	14	16
3	11	11
2	9	11
2	8	13
2	26	37
3	3	22
2	7	13
1	48	68
2	70	73
0	5	11
1	1	27
0	12	22
1	1	47
0	6	10
2	11	11
3	2	12
3	11	11
1	6	13
2	9	32
1	2	21
0	7	11
1	4	11
0	6	11
0	10	11
0	14	17
3	16	16
0	7	11
3	11	11
1	8	10
3	10	10
1	19	299
0	2	12
0	11	19
0	5	10
3	92	114
0	20	29
3	19	19
3	13	14
2	20	46
0	12	15
3	7	58
2	12	16
0	8	18
3	13	13
0	33	154
2	24	39
3	10	13
3	11	14
2	8	15
1	3	10
1	0	12
3	7	10
1	29	32
1	17	30
3	40	50
0	9	12
2	16	16
1	2	19
0	8	10
3	15	17
1	4	17
1	12	18
2	16	16
2	5	26
3	15	17
0	43	55
3	16	16
3	11	11
1	9	10
3	11	32
3	11	16
0	10	27
3	6	10
2	2	15
0	8	11
3	50	51
3	18	19
0	12	22
2	21	26
0	8	10
2	0	14
0	23	28
0	23	23
2	17	19
0	8	10
0	8	19
0	2	15
3	14	16
1	6	11
2	1	12
3	10	18
3	35	42
3	28	35
0	19	36
2	5	10
0	11	23
1	0	14
3	22	22
1	3	10
3	1	24
0	36	48
2	7	11
3	0	13
2	13	43
3	33	35
0	19	21
0	21	32
0	11	13
2	13	17
3	7	10
0	194	210
2	63	66
3	42	44
1	19	29
2	4	11
0	5	14
0	5	14
3	10	14
2	34	60
2	13	13
2	6	14
0	5	16
3	8	10
2	12	13
1	6	12
2	19	21
2	0	11
3	805	818
3	16	25
2	5	33
2	6	37
3	7	19
2	36	57
0	7	12
2	53	58
1	35	81
1	17	23
2	9	10
1	17	88
1	240	345
0	7	13
2	4	25
3	1	16
2	8	13
3	153	161
3	15	15
0	4	10
0	14	16
0	8	12
2	2	10
1	14	34
0	12	18
2	15	17
1	41	46
2	10	11
2	10	11
2	0	10
0	10	36
0	38	232
2	39	55
3	55	59
3	11	11
1	13	16
1	15	28
1	12	14
0	7	37
3	1	14
0	12	29
3	10	13
3	10	10
0	6	35
0	1	10
3	12	16
0	16	23
3	7	10
3	19	35
0	13	15
2	3	12
2	7	37
0	47	60
0	5	30
0	10	14
0	6	12
0	5	14
0	13	25
0	10	11
1	126	147
2	2	37
1	8	12
0	9	11
3	29	29
2	4	13
0	22	27
3	6	11
0	9	12
0	7	10
1	0	12
1	17	17
1	13	16
2	5	11
2	102	108
3	143	149
1	13	19
2	1	20
0	9	22
0	0	13
0	11	20
3	9	10
0	7	12
1	23	24
0	8	11
2	188	218
1	339	453
2	17	842
1	7	11
3	9	11
0	12	14
2	23	28
1	31	34
3	25	27
0	214	248
1	1	17
0	7	19
0	6	10
1	12	20
2	1	14
3	9	22
1	9	15
1	11	23
0	12	15
0	12	12
1	14	19
1	4	14
1	17	19
2	13	67
2	8	17
0	13	28
0	17	19
0	5	10
0	4	14
0	2	19
0	11	11
2	8	11
0	19	21
0	7	11
0	4	38
3	10	17
3	18	36
1	11	27
3	13	16
3	1	11
0	105	141
1	22	23
0	4	11
0	22	29
0	12	12
1	90	94
1	12	19
1	6	15
0	32	68
0	10	13
0	9	13
1	4	29
3	50	52
1	25	26
1	12	13
0	14	26
3	6	15
3	39	49
0	6	20
0	28	32
3	100	100
0	2	29
0	4	25
0	5	10
0	7	10
0	14	14
0	13	16
0	10	10
0	24	32
0	4	10
0	13	23
0	8	10
0	20	27
0	23	33
1	48	52
1	26	26
3	3	16
0	44	71
1	11	18
3	28	29
1	5	15
2	3	10
1	18	27
1	58	86
0	8	18
1	16	23
1	5	159
2	5	34
3	13	14
2	4	11
3	10	12
0	7	10
0	14	24
1	29	41
0	8	10
1	7	46
1	7	11
1	23	31
1	8	22
2	5	31
3	10	14
3	13	13
0	11	16
1	283	288
0	9	11
3	7	12
1	5	16
3	7	26
0	23	41
3	8	14
0	11	24
1	0	10
1	15	38
0	9	11
0	9	26
0	10	10
0	23	25
2	0	10
2	108	121
0	9	12
0	8	15
3	13	14
0	6	10
0	0	25
0	31	36
0	12	15
1	7	12
2	7	36
3	53	56
1	5	10
3	3	13
1	3	17
1	15	18
0	29	29
1	53	138
1	8	30
3	33	37
0	6	47
3	9	15
0	10	11
2	7	10
2	2	33
1	12	14
0	10	14
2	31	38
1	1	12
3	6	14
1	26	26
2	106	120
0	13	15
3	8	12
2	5	10
2	4	11
3	10	15
3	369	383
2	10	16
3	10	12
3	13	13
0	19	31
3	36	36
1	0	10
0	10	11
0	15	16
1	9	14
2	1	12
2	2	146
1	11	12
3	21	25
3	10	11
0	15	15
3	11	13
2	2	10
1	11	20
1	2	15
1	161	167
0	5	14
2	8	19
0	11	26
0	7	12
0	60	77
1	2	22
0	9	15
3	17	22
0	9	12
3	8	11
0	9	12
3	30	33
1	16	21
1	7	10
2	9	13
1	7	13
2	7	14
2	6	11
0	2	15
2	4	15
0	9	12
2	2	12
3	13	13
3	25	27
0	4	11
0	5	10
3	8	12
2	4	39
3	14	14
2	11	11
0	17	27
3	3	10
1	4	15
2	19	20
3	20	20
0	28	32
0	23	25
1	8	14
1	10	15
2	4	35
2	39	51
1	15	21
1	12	17
3	3	12
3	9	11
0	41	51
0	21	38
0	11	15
0	7	29
0	19	22
0	53	114
1	4	11
2	3	10
1	9	12
0	66	105
0	7	11
1	8	10
1	4	12
0	5	23
0	12	18
3	11	11
1	26	27
1	71	81
1	10	12
2	9	10
2	10	42
0	95	126
2	20	24
2	12	26
0	10	26
3	10	11
3	11	13
1	0	16
3	9	17
0	9	10
2	5	11
3	35	45
2	10	28
3	335	360
1	2	11
2	10	19
1	24	35
2	5	11
1	5	23
3	20	23
1	22	524
1	30	69
0	28	36
0	6	11
3	76	82
3	8	11
0	18	25
0	28	93
0	25	29
3	22	26
2	21	35
0	6	10
2	34	36
0	7	13
1	4	13
0	8	12
2	2	14
1	2	16
3	83	87
2	3	22
3	172	189
0	9	21
1	8	13
3	5	37
0	7	12
0	11	12
3	5	10
1	73	86
3	24	27
3	10	10
1	2	12
3	12	12
2	37	39
1	40	52
3	7	12
3	8	17
0	5	19
0	14	16
0	50	54
2	206	207
0	6	25
0	22	38
0	9	13
2	0	13
0	6	13
0	11	36
1	13	13
2	9	68
3	15	28
2	8	34
3	12	13
0	19	26
3	190	191
3	23	23
3	8	24
0	6	12
1	17	110
1	4	14
0	16	18
3	2	15
0	8	10
1	1	10
3	12	12
1	194	195
1	4	19
3	15	15
3	14	14
1	0	19
0	6	21
3	4	12
3	15	16
0	38	39
1	1	40
2	9	10
3	36	44
0	4	43
3	6	136
2	2	14
3	17	32
0	10	16
1	9	15
3	13	14
0	2	20
2	13	34
3	11	19
0	22	42
2	12	13
1	20	22
1	15	18
1	5	26
2	2	19
3	8	12
1	15	19
2	20	29
0	2	18
0	16	19
1	5	25
0	9	10
2	1	21
0	50	68
2	11	18
3	11	12
3	5	11
0	9	11
3	83	84
3	293	294
0	5	10
1	17	17
1	3	13
3	21	26
0	21	49
0	23	23
1	12	23
1	5	15
0	13	23
0	4	21
2	4	21
0	10	11
2	3	17
0	5	20
0	3	22
0	5	13
0	10	12
0	10	13
0	13	16
3	1	91
0	16	29
3	63	71
1	2	10
2	2	15
0	21	23
0	14	21
0	18	36
2	8	74
1	11	17
3	9	22
1	4	16
1	14	18
3	6	11
3	11	12
1	24	35
1	0	14
0	11	24
3	0	10
1	2	10
1	16	30
1	6	19
1	9	13
1	6	19
1	3	21
0	6	22
0	2	13
0	13	16
2	23	138
1	13	16
1	12	14
1	9	10
0	7	10
1	12	22
3	45	53
2	10	13
2	8	13
0	5	14
0	9	10
3	63	73
1	15	22
0	2	22
2	4	28
2	16	39
1	29	43
0	3	11
3	25	26
2	14	26
3	17	18
1	31	34
2	5	10
0	10	12
0	10	15
2	6	11
0	5	11
0	3	15
0	4	11
3	16	18
0	8	68
3	8	15
0	8	17
0	4	20
0	25	28
0	17	28
1	5	33
3	10	56
0	372	379
0	82	101
0	8	35
3	12	12
0	12	15
1	62	67
0	5	18
3	116	129
1	6	11
1	5	12
0	4	10
3	19	21
0	13	13
3	21	22
2	8	15
2	11	11
3	4	12
1	16	50
3	1	10
0	12	14
1	16	18
1	11	17
3	3	10
3	11	12
2	7	10
0	9	17
0	9	16
0	9	16
2	289	334
1	5	10
0	9	13
0	9	16
2	11	63
1	6	10
2	6	23
3	82	90
1	1	11
0	23	25
3	68	78
3	9	14
0	8	10
3	6	18
1	59	70
0	18	18
1	25	25
0	11	12
3	43	47
3	96	149
3	16	16
0	41	55
3	10	12
0	104	115
3	4	12
3	9	13
0	10	17
0	34	35
0	9	10
1	7	10
2	1	52
2	2	18
3	12	12
0	15	15
1	9	15
0	8	10
3	11	11
2	3	15
1	10	12
3	58	71
1	6	24
1	6	24
1	46	60
1	22	33
1	6	13
3	1	11
1	18	21
3	10	13
3	16	21
1	16	29
1	18	45
1	2	20
1	12	15
1	0	11
3	10	13
3	461	468
0	7	10
1	8	14
2	7	62
2	1	45
3	475	479
1	0	20
3	14	14
3	12	12
3	12	12
2	7	12
3	16	19
1	10	23
3	58	66
0	9	12
0	14	16
2	1	28
3	4	15
3	26	27
1	5	10
0	12	12
3	26	30
2	6	10
2	7	31
1	1	10
0	8	10
2	8	10
2	9	38
3	47	50
0	5	12
0	15	19
0	5	13
1	2	10
0	6	16
0	10	12
2	11	11
1	4	27
1	10	10
0	8	10
1	0	11
0	10	12
0	16	32
0	7	10
0	9	23
3	77	83
1	1	11
2	6	10
0	14	18
1	16	22
2	6	34
2	5	37
0	7	10
3	10	97
0	62	88
0	72	84
3	9	13
3	7	14
1	9	10
0	65	81
0	41	48
0	6	14
1	10	16
1	3	21
0	9	21
1	48	58
1	12	21
2	5	83
3	17	49
1	11	15
0	9	19
1	10	17
1	2	13
3	15	23
1	12	19
1	18	23
1	15	23
1	1	14
0	12	16
2	49	72
0	0	12
0	33	293
3	34	38
0	0	56
3	4	14
1	45	58
1	1	11
2	9	10
3	21	31
0	5	11
0	8	12
2	423	460
0	10	13
1	20	41
0	4	10
3	7	10
1	28	28
3	6	12
0	14	16
1	54	87
0	19	26
1	99	153
0	1	10
0	9	11
0	8	11
2	2	26
2	50	79
1	29	34
3	2	86
0	48	53
0	12	14
2	23	26
0	25	28
3	10	10
3	5	26
0	6	17
1	11	12
3	6	15
2	11	16
0	14	44
0	44	49
0	11	15
1	44	47
0	12	33
3	10	73
3	12	12
1	7	12
1	17	32
3	19	22
1	9	15
1	15	27
1	15	24
2	0	22
2	10	12
1	17	27
3	10	12
0	37	50
0	6	24
0	58	81
2	102	102
0	19	22
2	3	27
0	12	22
2	24	25
3	1	10
1	2	11
0	10	14
0	13	13
0	9	10
0	7	13
3	11	11
0	11	15
0	10	13
0	5	10
0	4	10
3	26	28
0	21	25
3	19	23
1	9	15
0	51	56
3	4	11
0	7	16
2	1	11
2	5	13
0	41	70
0	8	12
0	13	18
2	2	17
3	19	21
1	15	25
3	42	48
1	4	16
0	5	36
2	3	52
2	13	26
2	31	45
2	18	19
0	13	21
3	4	13
0	9	19
3	5	15
0	11	14
2	10	12
0	8	13
0	8	33
0	3	11
1	28	28
0	8	10
2	4	10
0	12	13
3	4	12
3	171	181
0	19	33
0	8	14
0	20	24
1	2	14
0	27	69
1	26	30
0	143	159
0	8	14
1	3	11
2	6	18
3	141	157
2	6	27
0	14	27
0	2	22
3	31	31
3	16	18
1	13	13
1	12	23
3	11	11
0	8	15
0	9	16
1	24	24
0	9	12
3	138	157
0	8	10
1	13	23
2	11	14
3	6	11
2	3	10
0	5	15
3	9	10
3	1	15
3	12	13
0	29	41
1	11	18
1	9	11
1	8	10
0	11	11
0	12	12
3	10	11
3	8	14
3	10	10
3	11	40
3	7	12
0	85	90
3	14	15
2	0	10
1	0	12
3	0	12
3	49	56
2	4	18
2	1	20
3	105	117
2	9	12
3	10	153
2	17	20
1	10	16
2	11	14
0	452	631
0	14	24
0	12	21
0	9	16
3	102	104
1	42	46
0	5	17
2	45	56
1	4	18
1	2	11
0	20	22
0	10	11
0	5	10
1	5	41
2	12	22
2	19	64
3	10	10
3	18	20
1	4	13
3	11	16
0	111	141
1	13	28
3	3	14
0	8	13
0	10	120
1	6	39
1	2	20
2	1	12
0	3	15
1	2	13
1	17	54
2	27	87
0	12	12
2	11	19
2	1	10
3	17	17
2	7	11
2	17	20
3	9	11
1	45	47
2	0	15
3	8	13
0	5	17
3	23	24
0	10	14
2	2	12
3	26	30
0	14	15
0	9	12
3	68	69
1	5	15
1	11	12
0	11	19
0	19	33
2	2	11
0	14	29
0	2	26
3	10	11
0	7	13
3	37	54
0	35	43
3	9	10
2	7	10
3	25	26
3	9	10
0	7	10
0	16	16
0	25	26
2	6	10
0	15	44
2	8	11
0	7	11
0	15	19
2	5	27
0	8	10
0	27	29
1	13	18
1	8	27
0	38	105
1	0	13
1	28	28
1	4	16
0	16	18
0	15	26
2	20	72
1	2	19
0	0	28
0	3	16
2	9	19
1	27	45
0	2	110
3	35	37
2	2	10
1	9	14
0	10	17
0	10	14
2	107	130
3	18	20
3	10	11
1	11	13
3	25	26
1	2	14
1	4	12
2	10	12
2	8	27
0	8	10
3	9	12
3	56	58
3	11	13
1	24	27
0	29	33
0	6	15
0	1	12
2	20	69
2	11	28
3	16	17
0	10	10
3	12	13
2	17	25
2	3	23
0	21	51
1	16	16
0	13	24
3	15	15
3	12	13
1	12	22
1	1	18
1	46	118
0	8	11
1	2	16
1	25	48
1	13	15
0	7	24
0	9	16
3	7	11
0	5	17
1	2	13
0	191	214
0	70	80
0	2	11
0	5	10
2	16	16
1	1	15
3	40	42
2	1	16
1	9	10
0	9	12
2	12	18
3	23	29
3	19	23
1	2	17
1	13	58
2	48	49
2	3	27
2	1	11
0	43	50
2	1	12
1	9	10
0	16	28
0	9	13
1	12	34
1	2	18
2	11	15
3	2	57
0	9	11
3	23	24
1	16	29
0	22	24
1	8	13
1	12	39
0	12	41
1	2	13
2	4	10
3	9	11
2	9	16
2	4	57
3	11	11
1	12	21
0	2502	2755
0	11	11
2	462	476
3	14	14
0	18	23
3	18	18
1	19	21
1	8	16
1	3	15
3	16	33
0	5	12
0	10	11
0	17	17
0	12	13
2	55	67
0	6	10
0	57	59
1	13	13
2	7	10
2	55	57
1	2	23
1	13	21
0	11	19
1	10	10
3	447	520
1	8	10
0	6	24
0	6	19
0	2	17
0	4	16
0	2	11
0	7	13
0	13	23
0	31	53
2	14	17
0	12	14
1	5	15
0	13	15
2	55	71
3	10	11
0	11	11
0	9	15
0	36	44
0	6	11
3	14	16
0	5	10
0	8	15
1	8	30
3	21	22
1	9	10
0	4	10
0	18	21
0	5	10
2	9	23
2	8	10
0	7	10
0	12	23
2	11	52
0	12	20
0	8	13
0	5	10
0	7	10
1	7	10
1	22	28
0	9	17
1	0	14
3	22	24
0	11	16
2	39	50
3	9	10
1	17	18
3	15	15
3	17	328
2	5	10
0	10	12
0	31	41
2	4	31
2	6	13
2	2	28
0	2	17
0	16	28
2	4	14
0	8	18
0	12	40
0	28	349
0	6	31
0	10	15
0	10	17
0	8	35
3	14	14
3	11	11
3	25	25
2	5	13
0	5	12
0	6	25
0	5	10
3	4	13
0	5	10
3	15	15
1	9	14
0	6	61
2	60	81
1	17	51
2	7	15
0	6	14
0	40	67
2	5	16
1	3	17
0	6	11
1	11	13
1	7	21
3	102	107
0	63	87
0	5	10
3	14	15
2	2	22
1	2	10
0	12	15
0	1	33
0	10	11
2	1	23
0	10858	11394
0	59	65
2	5	17
0	17	18
0	44	48
0	9	18
3	26	27
3	18	19
3	28	31
0	18	23
2	80	87
1	7	12
3	586	603
1	5	20
0	10	11
3	12	12
2	16	18
0	31	108
3	19	20
0	13	18
3	15	15
1	5	34
0	5	11
1	14	27
2	12	16
1	54	95
1	0	19
2	10	77
0	10	11
1	3	21
1	5	12
2	16	19
1	5	12
3	33	33
3	35	37
1	38	45
2	7	43
0	7	10
0	20	33
3	5	15
0	6	12
3	42	48
0	26	37
0	16	18
1	23	34
1	3	10
0	92	99
0	174	220
0	19	22
0	1	14
0	5	11
2	4	19
0	4	18
0	9	17
0	1	19
0	10	13
3	9	11
0	4	10
3	4	11
0	4	10
0	43	45
2	5	10
2	4	10
2	6	10
0	12	15
0	211	227
2	28	28
0	7	10
3	12	15
2	0	16
1	21	36
0	5	21
0	2	10
2	24	29
0	0	20
2	69	138
1	39	59
3	23	23
